2
Theta=90.0000000000002(deg)

Frequency	Phi	E Total. dB	E(Phi) . Amp dB	E(Theta) . Amp dB	E(Phi) . Phase	E(Theta) . Phase
915000000	0.6806784083	1.34843537755568	-9.00740324465001	0.928656741209974	0.435638782097829	-0.426828288870282
915000000	0.7330382858	1.36304939386632	-8.86298676946665	0.929878535285474	0.206454613726158	-0.507901366598748
915000000	0.7853981634	1.30631031836391	-9.10617145328483	0.892238932338654	0.0340148514373149	-0.580419217445815
915000000	0.837758041	1.17135423111359	-9.8229194069414	0.81141462502805	-0.0803365149549577	-0.643100351018178
915000000	0.8901179185	0.974639201414147	-11.0567989352097	0.693700405278641	-0.139018129278445	-0.695447529470371
915000000	0.9424777961	0.753367303813812	-12.7854982238166	0.556717671209382	-0.137619941808162	-0.737562695787427
915000000	0.9948376736	0.558204262041664	-14.8645237574526	0.43178385142985	-0.0497316871936512	-0.769317186476743
915000000	1.0471975512	0.440201137425683	-16.709589195572	0.355668375198861	0.179871871338626	-0.791167460684411
915000000	1.0995574288	0.435100570044507	-16.9043016111917	0.354212923756342	0.535856392501851	-0.804814517208298
915000000	1.1519173063	0.555948511812141	-15.0237313619268	0.434078863724839	0.813711297418911	-0.813450825261075
915000000	1.2042771839	0.781429323249485	-12.5733880029188	0.576062416832819	0.922957403923457	-0.821536574870909
915000000	1.2566370614	1.05877966689399	-10.4992459319057	0.744286268166092	0.922003198808062	-0.832925697741227
915000000	1.308996939	1.32260381327013	-9.02821988400732	0.902315922664684	0.864255557378855	-0.8495582869228
915000000	1.3613568166	1.51322817010383	-8.16497550690442	1.01838063538657	0.777795123804775	-0.871093221264514
915000000	1.4137166941	1.59926937177008	-7.85359126121261	1.0764175918429	0.681645631137254	-0.894372139979412
915000000	1.4660765717	1.57147036271506	-8.0264025583982	1.06682660444362	0.595409875478733	-0.915089915742688
915000000	1.5184364492	1.43950832713908	-8.61767299952402	0.988240676500089	0.541159555639642	-0.928187676488454
915000000	1.5707963268	1.22861608506109	-9.52382117046234	0.84713314646137	0.544732031293148	-0.930089013570134
915000000	1.6231562044	0.978410797012823	-10.5161613488292	0.659114330597974	0.626452347949562	-0.919045497855123
915000000	1.6755160819	0.739966494193331	-11.2111139210243	0.453604282240479	0.77871445829661	-0.89555141212498
915000000	1.7278759595	0.556117745445528	-11.3328997611651	0.265492877738766	0.951703999683581	-0.862285774708369
915000000	1.780235837	0.45472420799896	-11.0223824332676	0.134092395299503	1.09044382790528	-0.823005841438974
915000000	1.8325957146	0.437608402988307	-10.5844434512185	0.0800608079069677	1.18482552319804	-0.781824998474013
915000000	1.8849555922	0.491775050214306	-10.1628878301109	0.101203828592602	1.25390608810718	-0.741352232374003
915000000	1.9373154697	0.588096172329778	-9.76427885154134	0.167965884627255	1.32047319455303	-0.702700431327296
915000000	1.9896753473	0.685549042485436	-9.35968232415121	0.232970888170493	1.39543835370956	-0.665329491177736
915000000	2.0420352248	0.733673174870597	-8.99200192594041	0.24451994204378	1.47762793018207	-0.627516783475305
915000000	2.0943951024	0.69283705190738	-8.75621912987413	0.16949829804407	1.56243532678136	-0.587023438327124
915000000	2.14675498	0.542794621833109	-8.74332593940195	-0.00185896103486931	1.65031536588651	-0.541603094070941
915000000	2.1991148575	0.303534411354747	-8.94318573810187	-0.246410809529769	1.74877903617491	-0.48946109342811
915000000	2.2514747351	0.033997352437173	-9.19543332332512	-0.518287168877002	1.86711241100245	-0.429271757856654
915000000	2.3038346126	-0.181092805723358	-9.20843038931129	-0.761521412158298	2.00332507742382	-0.361044903585845
915000000	2.3561944902	-0.277714149255637	-8.78672366828927	-0.937585463458909	2.13744117749164	-0.286057728297356
915000000	2.4085543678	-0.249132778627083	-8.04038250685686	-1.03900041128113	2.24766551236651	-0.20544136324198
915000000	2.4609142453	-0.159712682763095	-7.29010306313034	-1.09434100806091	2.33360501309419	-0.119838859910425
915000000	2.5132741229	-0.105725435571149	-6.83533248131427	-1.14235769602598	2.41183085278929	-0.0287688747762444
915000000	2.5656340004	-0.156820888539527	-6.82844181416958	-1.20921899055528	2.50590560059894	0.0684871891535066
915000000	2.617993878	-0.312364384526034	-7.22787492585601	-1.30021162076277	2.63610136242137	0.171106216249748
915000000	2.6703537556	-0.490322212108988	-7.74877608511337	-1.39475442620879	2.80950136576785	0.275654546546959
915000000	2.7227136331	-0.594281914167284	-7.96461033388417	-1.47321813241394	2.99767545689177	0.376105965471217
915000000	2.7750735107	-0.583502498690861	-7.66627149773321	-1.52964371903208	3.13955204728515	0.466314269346512
915000000	2.8274333882	-0.477265306765068	-6.99093248320587	-1.57399814525387	-3.08366023912614	0.54290690391845
915000000	2.8797932658	-0.311703601876319	-6.14259969109796	-1.62621279415399	-3.08730924875133	0.606833588049641
915000000	2.9321531434	-0.11319073261997	-5.2643183920115	-1.69592297248776	-3.10917554712244	0.662514477254439
915000000	2.9845130209	0.0800655614114562	-4.48946812569864	-1.78531088965714	-3.11068486806068	0.716126397931734
915000000	3.0368728985	0.235260456947719	-3.89666402108973	-1.88444102166546	-3.07515471320365	0.772484886666702
915000000	3.089232776	0.34275962600493	-3.47146765061334	-1.98943960745972	-3.0072376594152	0.833784791863297
915000000	3.1415926536	0.409457399507926	-3.16171169912409	-2.10419224383463	-2.92666988546175	0.899796288422089
915000000	3.1939525311	0.429551867624631	-2.94327795666481	-2.24616288864043	-2.85739438152583	0.969035924801767
915000000	3.2463124087	0.377444205743149	-2.83090119790546	-2.44344899590217	-2.81454140848744	1.0412150942067
915000000	3.2986722863	0.239213464365665	-2.83157300264387	-2.71143085110396	-2.79587543704497	1.11765920828031
915000000	3.3510321638	0.0207490220472017	-2.93346445095288	-3.04637122800001	-2.78175557080839	1.20070651429207
915000000	3.4033920414	-0.251912694633149	-3.11814742551887	-3.41122129703983	-2.74324384917879	1.29125572123824
915000000	3.4557519189	-0.536181022887785	-3.35225293502143	-3.74980374566191	-2.65498402162963	1.38650783872567
915000000	3.5081117965	-0.773930247774006	-3.56332282548889	-4.01697923978344	-2.5102698887948	1.47945496852702
915000000	3.5604716741	-0.927503460767642	-3.68713488263028	-4.20383121915879	-2.3292733435504	1.56214004455144
915000000	3.6128315516	-1.06050631027583	-3.81758449875224	-4.33971167704146	-2.14816698625417	1.62981635950206
915000000	3.6651914292	-1.32425039853706	-4.20447040697196	-4.46864708004548	-1.99561088965792	1.68384758489176
915000000	3.7175513067	-1.84558051621887	-5.10826771090577	-4.61735846385276	-1.884916918792	1.73038917944115
915000000	3.7699111843	-2.61782693467491	-6.67472468350965	-4.78540709516503	-1.82607851147673	1.77697015724617
915000000	3.8222710619	-3.44833663529205	-8.81333811219774	-4.94026173367454	-1.8416959268768	1.82866838096223
915000000	3.8746309394	-4.04014359462825	-10.9077912722184	-5.04030040487183	-1.96499333368311	1.88520238048429
915000000	3.926990817	-4.19951130487366	-11.699070434035	-5.04997953221611	-2.15719910235582	1.9421691728525
915000000	3.9793506945	-3.96259926324074	-10.8305060674968	-4.96268896974697	-2.2637971013987	1.99373098793921
915000000	4.0317105721	-3.50053557707743	-9.35852679857654	-4.80550755408255	-2.23397762062355	2.03778788475943
915000000	4.0840704497	-2.99887819145485	-8.08248241549904	-4.61163632645491	-2.12074017699343	2.07772966205554
915000000	4.1364303272	-2.61799659613051	-7.30781682073097	-4.42018461176931	-1.96478454909907	2.1201737068191
915000000	4.1887902048	-2.43704780942262	-7.09901311766291	-4.25363215348464	-1.77771760740601	2.17156246116707
915000000	4.2411500823	-2.44694469522132	-7.36852022829209	-4.13458399914077	-1.55928784167725	2.23364653549476
915000000	4.2935099599	-2.58614764704681	-7.94737021082775	-4.07962272411459	-1.31406988463024	2.30267220496563
915000000	4.3458698375	-2.81438942235849	-8.6880204162064	-4.11389283545432	-1.06031749407467	2.3700477942346
915000000	4.398229715	-3.14742146875026	-9.58741730042036	-4.26555182396622	-0.825070039321529	2.42488403060515
915000000	4.4505895926	-3.61216061919221	-10.7461482732407	-4.54592561961082	-0.62758020432128	2.4569674847945
915000000	4.5029494701	-4.16760962109243	-12.1895371408167	-4.91289584787982	-0.477295533167562	2.45832817503784
915000000	4.5553093477	-4.66835041215367	-13.6495517164631	-5.25541633236413	-0.380282907436451	2.42682844257336
915000000	4.6076692253	-4.89970859903806	-14.4673027091949	-5.40809792789183	-0.340818166283534	2.36976950969096
915000000	4.6600291028	-4.70111030977353	-13.987667265122	-5.24570558741982	-0.330439381837778	2.30559660511561
915000000	4.7123889804	-4.08138992813154	-12.3823531563397	-4.776372336938	-0.297673092170326	2.25455042323823
915000000	4.7647488579	-3.21803254516769	-10.4185307713328	-4.13599392069571	-0.222844136672396	2.22766002773316
915000000	4.8171087355	-2.33287875351158	-8.66885118565031	-3.48203372035872	-0.114219422050557	2.22340573977107
915000000	4.8694686131	-1.59596268793456	-7.33749685895256	-2.94250433253251	0.0167442450204687	2.23464550398486
915000000	4.9218284906	-1.08571943456836	-6.4253839095796	-2.5880733822111	0.157852453687214	2.25275348677546
915000000	4.9741883682	-0.811206297263924	-5.85488569328529	-2.44203865431696	0.292396520177153	2.2705718738186
915000000	5.0265482457	-0.749408942328805	-5.55458377410879	-2.49343946987404	0.399092513369174	2.28083900809836
915000000	5.0789081233	-0.849851635686774	-5.45236139655862	-2.69763849800707	0.457531733511919	2.27575294492544
915000000	5.1312680009	-1.02106504042631	-5.4166943803519	-2.98269638161843	0.456138363416279	2.24692429175242
915000000	5.1836278784	-1.12017449622623	-5.2400867020181	-3.24745096918936	0.402947430973482	2.18778508331811
915000000	5.235987756	-0.995157587329992	-4.74878038003455	-3.37095958427747	0.330054559323874	2.09870099413438
915000000	5.2883476335	-0.587288374241553	-3.97191387710762	-3.25298191007398	0.275673967927455	1.99065968448278
915000000	5.3407075111	0.0246122118318638	-3.09381344378088	-2.88018877162126	0.256095473283405	1.88245778439518
915000000	5.3930673887	0.696858937424514	-2.2881273939412	-2.33890305490966	0.263444221986605	1.7909134975796
915000000	5.4454272662	1.30961076639427	-1.64346747736079	-1.75867492194042	0.279478062137601	1.72271954031233
915000000	5.4977871438	1.79935803522973	-1.18420165731778	-1.23784785049849	0.287241486170282	1.67469906230809
915000000	5.5501470213	2.16056362546216	-0.873753206947656	-0.825851540783228	0.27791991603342	1.63878002185442
915000000	5.6025068989	2.42876137945714	-0.636185515030248	-0.527570721525936	0.252520667416312	1.60557230633191
915000000	5.6548667765	2.65211490574562	-0.3964917661026	-0.320213265960082	0.222154359945561	1.56746162240966
915000000	5.707226654	2.85977101245078	-0.130418993713998	-0.170732446893035	0.200819794923423	1.52058837937993
915000000	5.7595865316	3.04692050952779	0.119573430364989	-0.0479476791279259	0.197260155475213	1.46562464812857
915000000	5.8119464091	3.18136745404973	0.278720819788121	0.0606776781907454	0.209645891945274	1.40680675683779
915000000	5.8643062867	3.20479341200732	0.245868038459443	0.142503857452913	0.228379937762061	1.34881966784549
915000000	5.9166661643	3.07402044705207	-0.0433902486795717	0.168253000047385	0.239567381393044	1.29381697689123
915000000	5.9690260418	2.76264375909812	-0.644334837229983	0.115803388018576	0.230245801958698	1.24037096035996
915000000	6.0213859194	2.29488967114779	-1.54253125022079	-0.020896632004981	0.189478551086333	1.18347707692656
915000000	6.0737457969	1.74664187552319	-2.64412956623181	-0.217765535080401	0.111176773204382	1.11691636092306
915000000	6.1261056745	1.22328357357235	-3.77114718450133	-0.430179866700545	-0.00279560864786098	1.03641376819658
915000000	6.1784655521	0.811428157568015	-4.74944904713562	-0.602689731377478	-0.139202025321443	0.942323137052934
915000000	6.2308254296	0.539572230318093	-5.5195144633602	-0.697061630145399	-0.281800500467807	0.840131655404671
928000000	0	0.282116886055915	-6.57335109632536	-0.721199686678403	-0.700141711313558	0.544984997871474
928000000	0.05235987756	0.124922958948101	-7.37758537605836	-0.724907568039807	-0.876956173279801	0.452612031921766
928000000	0.10471975512	0.064927665829729	-8.00675903905848	-0.671106023800631	-1.10939716819279	0.360945486976518
928000000	0.15707963268	0.112619360800678	-8.35159507865073	-0.554646777706125	-1.38032593504386	0.271403317592277
928000000	0.20943951024	0.218896687860664	-8.68379892281657	-0.379650577032345	-1.65705204002573	0.183852693579221
928000000	0.2617993878	0.313387241288388	-9.52669359542689	-0.162325483528065	-1.94029213786421	0.096698191549045
928000000	0.31415926536	0.381460946186423	-11.3270225604258	0.0780594465156508	-2.28213998353834	0.00737350363279766
928000000	0.36651914292	0.485979144554511	-14.0702352132512	0.331139612471803	-2.80327256155871	-0.0862300819445915
928000000	0.41887902048	0.6708954839212	-15.834423726093	0.572685958365758	2.65778938711907	-0.184634826924548
928000000	0.47123889804	0.918817229224385	-14.5321524042212	0.793228210659052	1.85577123908295	-0.286386243013109
928000000	0.5235987756	1.17177920294495	-12.6369463661164	0.987232446043547	1.29177287453271	-0.38821357715246
928000000	0.5759586532	1.36888647801848	-11.2839601117397	1.12646887485507	0.848172718664774	-0.487218881099437
928000000	0.6283185307	1.48871516443477	-10.3875265847914	1.19720471098768	0.476069330322761	-0.581236643434636
928000000	0.6806784083	1.52053178281635	-9.95888331855121	1.20007679795224	0.174555513745389	-0.668674392600967
928000000	0.7330382858	1.45436619262651	-10.1350029940296	1.14221762736691	-0.0594857206832773	-0.748997597696658
928000000	0.7853981634	1.30438356016021	-10.9764498092809	1.03961139560847	-0.238559142324212	-0.821289836954978
928000000	0.837758041	1.11132307177942	-12.4146982192053	0.91407755908759	-0.371976675017594	-0.884148507607741
