Frequency=3500(MHz)

Phi 	Theta	     ETotal.dB	         E(Phi).AmpdB	    E(Theta).AmpdB	     E(Phi).Phase	     E(Theta).Phase
2.4085543678	0.15707963268	-11.8024450600857	-16.0965596367733	-13.8231187744571	-0.632680235663588	-0.440409772525633
2.4085543678	0.20943951024	-12.4495076430666	-17.6223609166855	-14.0227213354765	-0.442898758533754	-0.595946687301447
2.4085543678	0.2617993878	-11.7592398909458	-20.9558209979391	-12.3159982707675	-0.455909371049195	-0.747729749397163
2.4085543678	0.31415926536	-10.6400313816488	-23.1722054074308	-10.8894791365825	-0.870265398716088	-0.661719135072317
2.4085543678	0.36651914292	-10.1226434062805	-22.1490927075294	-10.4039157942293	-0.959703139675369	-0.545816868459782
2.4085543678	0.41887902048	-10.1526520646908	-20.9014279678615	-10.5344713180986	-0.782731084688438	-0.603672962540704
2.4085543678	0.47123889804	-9.92066758562233	-20.59654751491	-10.3092476029133	-0.811379133190082	-0.733935522206212
2.4085543678	0.5235987756	-9.50399170869343	-21.2506236599398	-9.80464578725416	-1.01114423851706	-0.726770726866667
2.4085543678	0.5759586532	-9.39162393319273	-21.9603133964537	-9.63892251240807	-1.05309579241624	-0.688290762028962
2.4085543678	0.6283185307	-9.48649218162085	-21.5954203111399	-9.76230153189055	-0.864841928400355	-0.794971413143785
2.4085543678	0.6806784083	-9.11147075326492	-20.8547953775716	-9.41236200009055	-0.727237960514159	-0.94934438150225
2.4085543678	0.7330382858	-8.68178897367551	-22.2361347392468	-8.87772288080811	-0.640085945231862	-0.968380168168696
2.4085543678	0.7853981634	-8.6569643930721	-26.86720739936	-8.72304282725713	-0.531042175505835	-0.93439310589999
2.4085543678	0.837758041	-8.81063715247914	-32.2571009459889	-8.83032153424436	-0.963799306723677	-0.990076078220531
2.4085543678	0.8901179185	-8.59308383738182	-26.4684796187332	-8.6645023440345	-1.45886938020141	-1.09841743349347
2.4085543678	0.9424777961	-8.12647625998283	-22.2236252700422	-8.29892633291816	-1.25978926196933	-1.1617056098053
2.4085543678	0.9948376736	-7.86792472180705	-20.9193345114705	-8.0885357355425	-0.931097058370721	-1.21654016445068
2.4085543678	1.0471975512	-7.69647917160414	-21.7494810794222	-7.87072700331928	-0.652332251373839	-1.28865537043769
2.4085543678	1.0995574288	-7.34762724633035	-24.8812364124091	-7.42494577582523	-0.478710019145449	-1.31116314710759
2.4085543678	1.1519173063	-6.97329979470506	-28.2668923225156	-7.00566230332574	-0.366653116763445	-1.29978951938581
2.4085543678	1.2042771839	-6.91260020771917	-27.3697971689595	-6.95186709540794	-0.382068062464337	-1.3534676037306
2.4085543678	1.2566370614	-7.06080802589579	-25.5313385057001	-7.12301483014793	-0.46922753079798	-1.45013645513878
2.4085543678	1.308996939	-7.12857055590648	-27.0677179898743	-7.17283765295585	-0.44578695924463	-1.44826552746459
2.4085543678	1.3613568166	-6.92225243280748	-30.6918871803167	-6.94052224179385	0.0834142438003348	-1.36324055351128
2.4085543678	1.4137166941	-6.6855621517966	-27.4768318047774	-6.72190956004254	0.557496254796684	-1.37384724294384
2.4085543678	1.4660765717	-6.61374694877074	-24.7193297047409	-6.68144977199529	0.449556442543054	-1.49389202027166
2.4085543678	1.5184364492	-6.60467984516799	-26.0255822168925	-6.65458980059446	0.203517932332455	-1.54957076518335
2.4085543678	1.5707963268	-6.78203811758486	-30.6868118683035	-6.79974703780268	-0.67287018701644	-1.48706282321381
2.4085543678	1.6231562044	-7.39180048441395	-27.7547320220822	-7.43193298654228	-1.39785133462564	-1.46197350826529
2.4085543678	1.6755160819	-8.51497165651852	-29.6796547198156	-8.54831291599616	-0.978398147161049	-1.5875916433
2.4085543678	1.7278759595	-8.90708578293314	-30.7259033457544	-8.93574966185651	0.225649583213573	-1.74879565068113
2.4085543678	1.780235837	-8.26769591658833	-35.1259062869868	-8.27665804791925	-0.153798852896526	-1.77518470852392
2.4085543678	1.8325957146	-7.58986865046925	-23.5397696293312	-7.70165050699238	-1.23122023018698	-1.76340819068104
2.4085543678	1.8849555922	-7.67598863388136	-19.2128064728437	-7.99207894922449	-0.812526795014766	-1.82861820872568
2.4085543678	1.9373154697	-7.92630324762098	-18.3311802161384	-8.34113612557918	0.0369691107212322	-1.94916813188122
2.4085543678	1.9896753473	-7.19610864825898	-18.079658240717	-7.56574981256592	0.913859218058737	-2.01221587442409
2.4085543678	2.0420352248	-6.26688819524626	-20.0150278916897	-6.45408417660633	1.89520779736445	-1.99550991336074
2.4085543678	2.0943951024	-6.1760884020217	-21.1400162072894	-6.31682576062878	2.82312337685541	-1.95003459560649
2.4085543678	2.14675498	-6.95799785704803	-27.6300168877488	-6.99536150325784	-3.01873647409477	-1.90903395839595
2.4085543678	2.1991148575	-7.064407921199	-46.8724224502045	-7.06486186862259	-1.76237274157856	-1.920010541511
2.4085543678	2.2514747351	-6.08653353474088	-28.12191386603	-6.11379874338237	-2.46629474134108	-1.95715893247677
2.4085543678	2.3038346126	-5.20971423495916	-20.7382952480959	-5.33304693851808	-2.55881390565568	-1.93129713656192
2.4085543678	2.3561944902	-5.06135248923956	-20.5286075704091	-5.18646461169664	-2.55989781287283	-1.83776545015962
2.4085543678	2.4085543678	-5.27295319038241	-20.7884110955213	-5.39666449961923	-2.35580734348308	-1.75448401297092
2.4085543678	2.4609142453	-5.92864940237757	-18.1590574844484	-6.19661108767701	-2.08866805785076	-1.71334857770548
2.4085543678	2.5132741229	-7.54142049168675	-18.2503772534691	-7.92691741355208	-1.78190108017079	-1.65038795337594
2.4085543678	2.5656340004	-9.45777112118008	-19.7968365755298	-9.87925557795432	-1.08451667988398	-1.60183160049414
2.4085543678	2.617993878	-10.0136140035717	-18.2883792837114	-10.7131589647069	-0.994317833847336	-1.79822299868742
2.4085543678	2.6703537556	-9.43414883832068	-16.6853520594612	-10.3402614865341	-1.67950073470194	-2.09728475250037
2.4085543678	2.7227136331	-10.4779129372013	-17.7367558155383	-11.3822550918209	-2.37891908914043	-2.11744746457292
2.4085543678	2.7750735107	-12.5223573699737	-22.06381824168	-13.034003137337	2.42988510862973	-1.6787199612908
2.4085543678	2.8274333882	-11.4140588771757	-23.19388040524	-11.7123436176621	1.08247034818571	-1.40070894891241
2.4085543678	2.8797932658	-10.6206670283804	-17.6797636226639	-11.5725899121877	-1.13659730086767	-1.5917902093476
2.4085543678	2.9321531434	-10.1901844454376	-12.4535269735592	-14.1031588397184	-1.64796712683495	-1.84695027564329
2.4085543678	2.9845130209	-13.7589299165443	-14.8209607987262	-20.3956011203381	-2.26257227564327	-1.4739602978045
2.4085543678	3.0368728985	-12.7890021072427	-14.948596291946	-16.8582672253846	-3.02173079544896	-0.391758715386238
2.4085543678	3.089232776	-10.5787097236361	-13.9780982127261	-13.2319317404768	-2.8188145128028	-0.078622685421143
2.4085543678	3.1415926536	-9.35938298040064	-13.6263757545313	-11.3962054274766	-2.56131293245223	0.415132333399699
2.4609142453	-3.1415926536	-9.35695913066919	-13.0729713533719	-11.7603534724038	0.570011292454787	-2.73339551448072
2.4609142453	-3.089232776	-7.72051901022458	-14.0154532612135	-8.88218189803923	0.129648421673525	-2.3062360944704
2.4609142453	-3.0368728985	-6.25054994091366	-11.6488876352378	-7.72888367066577	-0.115761867324033	-2.17547868270808
2.4609142453	-2.9845130209	-5.95307452027828	-9.99639337942717	-8.1294662270272	0.464778510412949	-2.24908109427229
2.4609142453	-2.9321531434	-4.90848291751318	-8.78708365397448	-7.19549364679943	1.14134655419859	-2.3897150577978
2.4609142453	-2.8797932658	-3.96281895636372	-12.6880140808425	-4.58822164709492	1.76041678217539	-2.3701058018921
2.4609142453	-2.8274333882	-2.27133623197545	-21.330329697336	-2.32561073604675	-2.49268354604898	-2.24980341990765
2.4609142453	-2.7750735107	-1.01213193544479	-15.0078457532866	-1.18874119432235	-0.936413506318808	-2.13656694048036
2.4609142453	-2.7227136331	-0.829146398363837	-12.7497236623714	-1.11759551819586	0.0601447638055614	-2.05911458443783
2.4609142453	-2.6703537556	-1.36712652341885	-13.0796384470011	-1.67023667629565	0.77615392561572	-1.98558720403457
2.4609142453	-2.617993878	-1.90488273920244	-16.2122551826433	-2.06902805083522	1.21916941918279	-1.89094174613346
2.4609142453	-2.5656340004	-1.74625662958737	-17.1647353492687	-1.87280261583171	0.795499860592922	-1.83154256663766
2.4609142453	-2.5132741229	-1.37062772737153	-12.5890868319888	-1.71172777682162	0.43860900656739	-1.82714686337405
2.4609142453	-2.4609142453	-1.89137311497008	-11.828169374837	-2.35602777557174	0.3381299853999	-1.78128505963145
2.4609142453	-2.4085543678	-3.10958924311164	-13.9112870053016	-3.48657730294975	0.116847905249803	-1.60857174039234
2.4609142453	-2.3561944902	-3.48728090790455	-15.0927424102897	-3.79823264369965	-0.113864611677976	-1.43683778596136
2.4609142453	-2.3038346126	-3.30020691188291	-17.0064066535475	-3.48925952211501	-0.046045444973114	-1.45384821974808
2.4609142453	-2.2514747351	-3.33153162732712	-22.5619930056456	-3.38369234993941	0.504502530730777	-1.54343644473285
2.4609142453	-2.1991148575	-3.75549668376882	-21.4824546284584	-3.82941965640418	1.10242776835598	-1.51875807202582
2.4609142453	-2.14675498	-3.98355064032631	-16.693141168334	-4.22273319566472	0.581274122828394	-1.36494990457101
2.4609142453	-2.0943951024	-3.48234975329447	-14.0269803292779	-3.88342000351874	0.105571653522211	-1.24429850314552
2.4609142453	-2.0420352248	-3.09675961546357	-16.5745607910898	-3.29625872683135	-0.424144862728516	-1.2372598610169
2.4609142453	-1.9896753473	-3.13709787077871	-24.1090333486249	-3.17195829105175	-1.39886675067356	-1.28646048397658
2.4609142453	-1.9373154697	-3.99089668123235	-27.6222389605823	-4.00975890328118	2.06929851892533	-1.33767055683746
2.4609142453	-1.8849555922	-5.52911519663329	-18.11663560803	-5.77531290379535	1.25836369610738	-1.32529894259789
2.4609142453	-1.8325957146	-6.83021650541555	-18.0902551477291	-7.16793670484465	1.00387627780252	-1.16587457077925
2.4609142453	-1.780235837	-6.67881896861818	-22.8860584224856	-6.78409108140447	0.911122618107375	-1.00108584319012
2.4609142453	-1.7278759595	-6.19512094081559	-23.9408230893364	-6.26872283543254	0.893129906770233	-0.985362210749785
2.4609142453	-1.6755160819	-6.77929106707416	-20.7401512901375	-6.95735295122587	0.830073212139939	-0.973649143751581
2.4609142453	-1.6231562044	-7.65559013999854	-21.271909866632	-7.84868527123249	0.95858133677957	-0.782430813056373
2.4609142453	-1.5707963268	-6.95367717138173	-23.8532171343857	-7.04327604637309	1.60190571333823	-0.574960407488919
2.4609142453	-1.5184364492	-5.99773620651131	-23.8974437684409	-6.06875275216231	2.13294861485209	-0.58482323005694
2.4609142453	-1.4660765717	-6.09476133320528	-28.9129669375681	-6.11751760265709	2.50411859386651	-0.669876798652582
2.4609142453	-1.4137166941	-6.67862232496316	-29.4148591076622	-6.7018133351973	-2.56080540531131	-0.647913990073003
2.4609142453	-1.3613568166	-6.92500537805963	-25.302559284731	-6.98856820229389	-2.82147246924037	-0.550043805272278
2.4609142453	-1.308996939	-7.28708715568448	-22.9737127575538	-7.40595144842541	2.82229143742577	-0.565163935701537
2.4609142453	-1.2566370614	-8.39553974141912	-23.4557106290257	-8.53314316127051	2.51539023893036	-0.696516538462904
2.4609142453	-1.2042771839	-9.87826638154612	-28.383133126181	-9.93997980717235	2.81834782834781	-0.754525948958603
2.4609142453	-1.1519173063	-10.920727775918	-26.3651165182548	-11.0465100293052	-2.80569365209353	-0.624023052976757
2.4609142453	-1.0995574288	-11.4219964276724	-21.7952092882044	-11.8400157499116	-3.03200134914224	-0.456131582030439
2.4609142453	-1.0471975512	-11.839853043572	-19.0747646379105	-12.7497541250349	2.95944760839941	-0.356850594607933
2.4609142453	-0.9948376736	-12.0857041515572	-18.9409765921702	-13.089071544532	2.75196304196707	-0.280952797500185
2.4609142453	-0.9424777961	-12.2528557079776	-21.1732127787912	-12.8487992257467	2.65024831898102	-0.207855699554189
2.4609142453	-0.8901179185	-12.8252546542297	-23.9466020091433	-13.1743863028646	2.94564900955882	-0.128967685260664
2.4609142453	-0.837758041	-13.2060908573724	-22.0579144169367	-13.8122062569277	-2.90571247294458	-0.0292262194209772
2.4609142453	-0.7853981634	-12.6201910714783	-19.6201851371071	-13.5867215039441	-2.99180341287797	0.0216983148889738
2.4609142453	-0.7330382858	-11.9199221783968	-18.2950914028506	-13.0572733927515	3.01411862566411	0.00266950804725657
2.4609142453	-0.6806784083	-11.9817031220833	-17.7601286767987	-13.3149121428225	2.88255812676649	-0.00283926981368938
2.4609142453	-0.6283185307	-12.6517845565976	-18.176601142862	-14.0798616056529	2.91843943284104	-0.00107384885379522
2.4609142453	-0.5759586532	-13.3879874306976	-18.861177872967	-14.8363316241672	2.87895625142641	-0.0946168592339098
2.4609142453	-0.5235987756	-14.4287465783921	-18.7188015264111	-16.4518272344206	2.70658143915812	-0.208410196577654
2.4609142453	-0.47123889804	-15.8329945333688	-18.0211504621117	-19.8582929059875	2.66341563508412	0.0297058260127251
2.4609142453	-0.41887902048	-15.6786219614969	-18.0586551689631	-19.4264405200279	2.72796416348818	0.61163088599683
2.4609142453	-0.36651914292	-15.412400490639	-19.0401904648534	-17.8821767481475	2.69644587712346	0.531616792437015
2.4609142453	-0.31415926536	-16.3872253043114	-19.6669242578333	-19.1438658656756	2.6248100367448	0.18868776502005
2.4609142453	-0.2617993878	-17.4150955709454	-18.5753263069144	-23.714703098202	2.75887981827719	0.558648086315041
2.4609142453	-0.20943951024	-14.2578793992401	-16.6437094077741	-17.9977678232048	2.87838594148491	1.55091014797101
2.4609142453	-0.15707963268	-12.6963085086594	-16.0242418525886	-15.410631194602	2.82110262794788	1.65609183085321
2.4609142453	-0.10471975512	-15.3392694745677	-17.1508123328957	-20.010958556343	2.75928045163922	1.93226234515322
2.4609142453	-0.05235987756	-16.7051432269644	-19.1630780829286	-20.3484417757496	2.93618244684122	3.0482940014271
2.4609142453	-4.4408920985E-16	-14.144445135322	-19.8017129586003	-15.5220270963551	3.09540243916544	2.97014110549789
2.4609142453	0.05235987756	-12.0355709613721	-18.8330001475399	-13.0540989196516	-0.387487463168583	-0.445153537665837
2.4609142453	0.10471975512	-11.2740713629987	-16.3117552542271	-12.9076388477624	-0.695374685422457	-0.487565546075181
2.4609142453	0.15707963268	-11.7844771499851	-15.608982543045	-14.1093846247947	-0.652790261315039	-0.438359537634136
2.4609142453	0.20943951024	-12.5154969103512	-17.1565838801477	-14.3429641936757	-0.463389719189947	-0.600004919443998
2.4609142453	0.2617993878	-11.92565871883	-20.4110199147686	-12.5894228511153	-0.474291490998851	-0.748333445485235
2.4609142453	0.31415926536	-10.7953075293119	-22.4997505953364	-11.0990015366048	-0.869416409453469	-0.648956122154624
2.4609142453	0.36651914292	-10.2090194072124	-21.4496071097789	-10.5483163481068	-0.941947915418605	-0.5249952223908
2.4609142453	0.41887902048	-10.214475921622	-20.2018903392685	-10.6734514793011	-0.763829190858278	-0.582979425248993
2.4609142453	0.47123889804	-10.0139422537971	-20.0115883090462	-10.4717787875957	-0.791699857222673	-0.714275724934246
2.4609142453	0.5235987756	-9.60229448355447	-20.8096663179343	-9.94430170276835	-0.992170826990956	-0.703991311112443
2.4609142453	0.5759586532	-9.45405173555681	-21.551110610669	-9.73064045661958	-1.03490799105211	-0.663920201056748
2.4609142453	0.6283185307	-9.53740962112695	-21.1560726696377	-9.8473830728208	-0.853546053759112	-0.771995318450744
2.4609142453	0.6806784083	-9.17467514009154	-20.4322841050861	-9.5125918782173	-0.730151128837728	-0.928371515122487
2.4609142453	0.7330382858	-8.74246854130053	-21.7563261708271	-8.96504532317732	-0.654322349299676	-0.946272107509319
2.4609142453	0.7853981634	-8.69114850743179	-26.0667667281934	-8.7713581906154	-0.544212585527756	-0.909560544665906
2.4609142453	0.837758041	-8.83930164549106	-31.0705768059102	-8.86536072661061	-0.879630445403891	-0.961934547392424
2.4609142453	0.8901179185	-8.65793567375507	-26.1847754174671	-8.73537589668443	-1.39066937882766	-1.06789323060727
2.4609142453	0.9424777961	-8.20853722090903	-21.9341265212317	-8.39672915243398	-1.22537711091739	-1.13137357098576
2.4609142453	0.9948376736	-7.94029657359776	-20.5331679005837	-8.18618238266906	-0.907580241724794	-1.18757360104512
2.4609142453	1.0471975512	-7.76534440465954	-21.2816931946488	-7.96303987062673	-0.632698988280893	-1.26122678673404
2.4609142453	1.0995574288	-7.42755413068459	-24.3082301909353	-7.51754710045484	-0.453145644933156	-1.28436941911512
2.4609142453	1.1519173063	-7.04210060797103	-27.5654907154206	-7.08077089362193	-0.324395051443163	-1.27477276104313
2.4609142453	1.2042771839	-6.9521384116245	-26.9057659744383	-6.99625740931368	-0.336037297656265	-1.33015956311319
2.4609142453	1.2566370614	-7.07706835496252	-25.343178562266	-7.14229583229066	-0.437253011896606	-1.42557473717922
2.4609142453	1.308996939	-7.14235029073354	-26.8557167959964	-7.18899234569198	-0.420504674385866	-1.42138596896808
2.4609142453	1.3613568166	-6.9302010165392	-30.1149148306743	-6.95111120851101	0.100402005249105	-1.33715627060337
2.4609142453	1.4137166941	-6.67346323744049	-27.1785832342378	-6.71229727682431	0.578875646488987	-1.34982524023474
2.4609142453	1.4660765717	-6.59117971101714	-24.9078712464211	-6.65564627132752	0.492845008799238	-1.4681088252452
